culmino_estudio,genero,ingreso_mensual,horas_semanales,ingreso_primer_empleo,categoria_ocupacional,tipo_contrato,sector_laboral,tamanio_empresa,ocupacion_cod,actividad_economica_cod,titulado,cuadro_merito,postgrado,idioma_extranjero,practicas_preprof,gestion_universidad,distrito,salario_hora,departamento_id,carrera_id
1.0,1.0,2100.0,48.0,0.0,3.0,5.0,5.0,2.0,268,8620,2.0,2.0,2.0,2.0,1.0,1.0,LIMA,10.174418604651164,15,294
1.0,1.0,1500.0,56.0,2.0,3.0,5.0,2.0,5.0,461,8411,1.0,2.0,1.0,3.0,1.0,1.0,SAN JERONIMO,6.229235880398671,3,205
1.0,1.0,2800.0,60.0,4.0,3.0,2.0,5.0,5.0,318,7110,2.0,1.0,1.0,4.0,1.0,2.0,MOQUEGUA,10.852713178294573,18,193
1.0,2.0,1400.0,31.0,2.0,3.0,2.0,5.0,2.0,244,8510,1.0,2.0,2.0,2.0,1.0,2.0,SAN ISIDRO,10.502625656414105,15,109
1.0,1.0,5000.0,60.0,0.0,3.0,2.0,5.0,4.0,419,6419,2.0,1.0,2.0,2.0,1.0,2.0,SAN MIGUEL,19.37984496124031,15,97
1.0,2.0,1800.0,59.0,2.0,3.0,2.0,5.0,3.0,229,7490,2.0,2.0,2.0,2.0,1.0,2.0,SAN BORJA,7.0949940875049275,15,189
1.0,2.0,1000.0,40.0,3.0,3.0,7.0,5.0,1.0,244,8510,2.0,2.0,2.0,2.0,1.0,2.0,SAN JUAN DE LURIGANCHO,5.813953488372093,15,109
1.0,2.0,2329.0,48.0,4.0,3.0,1.0,2.0,5.0,411,8610,1.0,1.0,2.0,4.0,1.0,1.0,YUNGAY,11.283914728682172,2,287
1.0,1.0,1800.0,27.0,4.0,3.0,2.0,5.0,4.0,241,8530,1.0,2.0,2.0,4.0,1.0,2.0,MOQUEGUA,15.503875968992249,18,193
1.0,2.0,1500.0,46.0,0.0,3.0,2.0,5.0,2.0,229,990,1.0,1.0,2.0,3.0,1.0,2.0,MARIANO MELGAR,7.583417593528818,4,214
1.0,2.0,1800.0,42.0,2.0,3.0,5.0,2.0,5.0,423,8411,1.0,2.0,1.0,4.0,1.0,2.0,JULIACA,9.966777408637874,21,89
1.0,1.0,2500.0,40.0,0.0,3.0,2.0,5.0,4.0,254,2610,1.0,2.0,1.0,2.0,1.0,2.0,SAN MARTIN DE PORRES,14.534883720930232,15,89
1.0,2.0,1200.0,42.0,0.0,3.0,1.0,5.0,5.0,356,8690,1.0,2.0,2.0,2.0,1.0,2.0,SAN JUAN DE LURIGANCHO,6.644518272425249,15,303
1.0,1.0,750.0,45.0,0.0,3.0,3.0,5.0,2.0,311,127,0.0,1.0,2.0,3.0,1.0,1.0,RUPA-RUPA,3.875968992248062,10,189
1.0,2.0,1500.0,45.0,0.0,3.0,2.0,5.0,2.0,375,6419,1.0,1.0,2.0,2.0,1.0,2.0,PIURA,7.751937984496124,20,3
1.0,2.0,1000.0,32.0,0.0,3.0,5.0,2.0,5.0,239,8610,1.0,2.0,2.0,2.0,1.0,2.0,CHIMBOTE,7.267441860465117,2,156
1.0,1.0,4000.0,12.0,2.0,3.0,2.0,2.0,5.0,254,8423,2.0,1.0,2.0,3.0,1.0,2.0,RIMAC,40.69767441860465,15,301
1.0,1.0,600.0,40.0,0.0,3.0,4.0,3.0,5.0,319,5223,0.0,1.0,2.0,2.0,1.0,2.0,SAN JUAN DE LURIGANCHO,3.488372093023256,15,244
1.0,2.0,700.0,30.0,1.0,3.0,7.0,5.0,1.0,262,7020,2.0,2.0,2.0,2.0,1.0,1.0,HUARAZ,5.426356589147287,2,189
1.0,2.0,2000.0,46.0,0.0,3.0,2.0,5.0,2.0,319,8549,2.0,2.0,2.0,2.0,1.0,2.0,SANTIAGO DE SURCO,10.111223458038424,15,209
1.0,2.0,2000.0,44.0,0.0,3.0,1.0,5.0,1.0,254,6910,2.0,2.0,2.0,2.0,1.0,2.0,CERRO AZUL,10.570824524312897,15,90
1.0,1.0,1600.0,45.0,4.0,3.0,2.0,5.0,5.0,419,6419,2.0,2.0,2.0,2.0,1.0,2.0,PIURA,8.268733850129198,20,3
1.0,1.0,1500.0,46.0,0.0,3.0,2.0,5.0,3.0,419,6419,0.0,2.0,2.0,3.0,1.0,2.0,PUEBLO LIBRE,7.583417593528818,2,82
1.0,2.0,720.0,41.0,1.0,3.0,2.0,5.0,5.0,572,4741,2.0,1.0,2.0,3.0,1.0,1.0,ABANCAY,4.083947816222349,3,207
1.0,2.0,1400.0,45.0,0.0,3.0,1.0,5.0,5.0,451,6419,2.0,2.0,2.0,2.0,1.0,1.0,LA BANDA DE SHILCAYO,7.235142118863049,22,11
1.0,2.0,2000.0,50.0,3.0,3.0,6.0,2.0,5.0,364,8411,1.0,2.0,1.0,3.0,1.0,2.0,SAN JUAN DE LURIGANCHO,9.30232558139535,15,89
1.0,1.0,2500.0,60.0,3.0,3.0,6.0,2.0,5.0,239,8610,1.0,1.0,1.0,4.0,1.0,1.0,HUANCAVELICA,9.689922480620154,9,156
1.0,2.0,2600.0,50.0,3.0,3.0,1.0,5.0,4.0,381,4630,1.0,1.0,1.0,3.0,1.0,2.0,ICA,12.093023255813954,11,82
1.0,2.0,3500.0,48.0,3.0,3.0,6.0,2.0,5.0,239,8610,1.0,1.0,1.0,3.0,1.0,2.0,TUMBES,16.957364341085274,24,156
1.0,1.0,3000.0,48.0,0.0,3.0,2.0,5.0,4.0,411,4620,2.0,1.0,2.0,3.0,1.0,1.0,TARAPOTO,14.534883720930234,22,25
1.0,2.0,1700.0,56.0,0.0,3.0,2.0,2.0,5.0,239,8610,1.0,1.0,1.0,3.0,1.0,2.0,AMARILIS,7.059800664451828,10,156
1.0,2.0,2200.0,50.0,2.0,3.0,5.0,5.0,3.0,254,7110,2.0,1.0,2.0,1.0,1.0,2.0,PIURA,10.232558139534884,20,89
1.0,2.0,1400.0,45.0,1.0,3.0,2.0,5.0,3.0,421,2220,1.0,1.0,2.0,2.0,1.0,2.0,SAN JUAN DE LURIGANCHO,7.235142118863049,15,5
1.0,1.0,2000.0,40.0,0.0,3.0,2.0,2.0,5.0,381,8411,2.0,1.0,2.0,2.0,1.0,2.0,ATE,11.627906976744185,15,205
1.0,1.0,4200.0,44.0,0.0,3.0,1.0,5.0,4.0,216,7320,2.0,1.0,2.0,2.0,1.0,1.0,LURIGANCHO,22.198731501057082,15,233
1.0,1.0,2800.0,48.0,0.0,3.0,2.0,5.0,5.0,411,6810,2.0,1.0,1.0,3.0,1.0,2.0,EL AGUSTINO,13.565891472868218,15,193
1.0,2.0,2800.0,40.0,0.0,3.0,2.0,5.0,5.0,252,4659,2.0,1.0,2.0,2.0,1.0,2.0,SANTIAGO DE SURCO,16.27906976744186,15,101
1.0,2.0,570.0,25.0,0.0,3.0,5.0,5.0,1.0,347,8620,0.0,2.0,2.0,2.0,1.0,2.0,COMAS,5.3023255813953485,15,289
1.0,2.0,370.0,10.0,0.0,3.0,2.0,2.0,5.0,242,8521,1.0,1.0,2.0,1.0,1.0,1.0,SAN SEBASTIAN,8.604651162790697,8,143
1.0,2.0,750.0,30.0,0.0,3.0,7.0,5.0,1.0,252,8541,2.0,1.0,2.0,3.0,1.0,2.0,PACARAN,5.813953488372093,15,287
1.0,2.0,3000.0,50.0,2.0,3.0,1.0,5.0,4.0,335,6419,2.0,2.0,1.0,5.0,1.0,2.0,SAN BORJA,13.953488372093023,15,7
1.0,1.0,2000.0,36.0,2.0,3.0,2.0,5.0,1.0,217,9329,1.0,2.0,2.0,2.0,1.0,2.0,LIMA,12.919896640826876,15,205
1.0,2.0,1300.0,35.0,0.0,3.0,2.0,5.0,1.0,244,8510,0.0,2.0,2.0,3.0,1.0,2.0,SANTIAGO DE SURCO,8.637873754152825,15,109
1.0,2.0,1200.0,34.0,0.0,3.0,2.0,5.0,4.0,411,8549,1.0,1.0,2.0,4.0,1.0,2.0,CAJAMARCA,8.207934336525309,6,207
1.0,2.0,1200.0,40.0,0.0,3.0,6.0,2.0,5.0,381,8413,2.0,1.0,1.0,2.0,1.0,2.0,CHICLAYO,6.976744186046512,14,97
1.0,1.0,1500.0,70.0,0.0,3.0,6.0,2.0,5.0,411,8411,0.0,2.0,1.0,3.0,1.0,1.0,CALLERIA,4.983388704318937,25,180
1.0,1.0,700.0,44.0,0.0,3.0,2.0,5.0,2.0,381,3312,1.0,2.0,2.0,2.0,1.0,2.0,PIMENTEL,3.699788583509514,14,82
1.0,2.0,1200.0,40.0,0.0,3.0,2.0,5.0,1.0,312,7110,2.0,2.0,2.0,3.0,1.0,2.0,PUNO,6.976744186046512,21,193
1.0,2.0,2200.0,24.0,3.0,3.0,7.0,5.0,1.0,271,7310,0.0,2.0,2.0,3.0,1.0,2.0,HUANCAYO,21.317829457364343,12,97
1.0,1.0,2000.0,49.0,1.0,3.0,1.0,5.0,3.0,411,8291,2.0,1.0,2.0,5.0,1.0,1.0,CHICLAYO,9.492168960607499,14,205
1.0,2.0,1300.0,40.0,4.0,3.0,7.0,5.0,1.0,266,7310,2.0,1.0,2.0,2.0,1.0,1.0,CASTILLA,7.558139534883721,20,69
1.0,1.0,5000.0,40.0,0.0,3.0,1.0,5.0,5.0,375,6110,2.0,1.0,1.0,4.0,1.0,1.0,JESUS MARIA,29.069767441860463,15,230
1.0,2.0,1900.0,58.0,2.0,3.0,1.0,5.0,2.0,221,6110,2.0,2.0,2.0,2.0,1.0,2.0,SAN JUAN DE MIRAFLORES,7.618283881315157,15,214
1.0,1.0,4000.0,40.0,5.0,3.0,2.0,5.0,1.0,217,6202,2.0,2.0,2.0,2.0,1.0,2.0,PUEBLO LIBRE,23.25581395348837,15,244
1.0,2.0,2500.0,40.0,0.0,3.0,2.0,5.0,5.0,313,6110,1.0,1.0,2.0,3.0,1.0,2.0,SAN JUAN DE LURIGANCHO,14.534883720930232,15,69
1.0,1.0,600.0,33.0,1.0,3.0,7.0,5.0,1.0,243,8510,1.0,1.0,2.0,3.0,1.0,1.0,EL PORVENIR,4.2283298097251585,13,114
1.0,1.0,2500.0,40.0,3.0,3.0,5.0,2.0,5.0,319,8411,2.0,1.0,2.0,2.0,1.0,2.0,LIMA,14.534883720930232,15,205
1.0,2.0,2000.0,45.0,4.0,3.0,2.0,2.0,5.0,381,8411,2.0,2.0,2.0,2.0,1.0,2.0,CAJAMARCA,10.335917312661499,6,87
1.0,1.0,2400.0,24.0,0.0,3.0,7.0,5.0,1.0,252,4923,0.0,2.0,2.0,2.0,1.0,1.0,CHUPACA,23.255813953488374,12,248
1.0,2.0,1300.0,44.0,2.0,3.0,2.0,5.0,4.0,247,8530,2.0,2.0,2.0,2.0,2.0,2.0,SAN LUIS,6.871035940803383,15,217
1.0,2.0,683.0,48.0,0.0,3.0,2.0,5.0,5.0,375,6110,0.0,2.0,2.0,3.0,1.0,2.0,PILLCO MARCA,3.3091085271317833,10,87
1.0,2.0,1800.0,30.0,2.0,3.0,5.0,2.0,5.0,235,8610,1.0,1.0,1.0,1.0,1.0,2.0,SAN LUIS,13.953488372093023,15,287
1.0,1.0,1500.0,40.0,0.0,3.0,4.0,5.0,4.0,381,990,2.0,1.0,2.0,3.0,1.0,2.0,CARABAYLLO,8.720930232558139,15,218
1.0,2.0,550.0,28.0,0.0,3.0,7.0,5.0,2.0,247,8521,0.0,2.0,2.0,2.0,1.0,1.0,VENTANILLA,4.568106312292359,7,72
1.0,1.0,1500.0,40.0,0.0,3.0,2.0,5.0,1.0,391,6201,0.0,2.0,2.0,2.0,1.0,2.0,RIMAC,8.720930232558139,15,56
1.0,1.0,2950.0,65.0,4.0,3.0,5.0,2.0,5.0,239,8411,1.0,1.0,2.0,3.0,1.0,1.0,ASCENSION,10.554561717352415,9,156
1.0,2.0,433.0,15.0,0.0,3.0,7.0,5.0,1.0,381,7110,0.0,2.0,2.0,3.0,1.0,2.0,CHICLAYO,6.713178294573644,14,89
1.0,1.0,500.0,30.0,4.0,3.0,5.0,5.0,1.0,572,4711,2.0,2.0,2.0,3.0,1.0,1.0,JULIACA,3.875968992248062,21,199
1.0,1.0,1800.0,40.0,0.0,3.0,2.0,4.0,4.0,217,7820,1.0,2.0,2.0,3.0,1.0,2.0,VILLA MARIA DEL TRIUNFO,10.465116279069768,15,206
1.0,2.0,400.0,9.0,1.0,3.0,5.0,5.0,1.0,367,8521,2.0,2.0,1.0,3.0,1.0,2.0,CAJAMARCA,10.3359173126615,6,294
1.0,2.0,1185.0,30.0,1.0,3.0,2.0,2.0,5.0,246,8522,1.0,2.0,2.0,4.0,1.0,1.0,CANTA,9.186046511627907,15,39
1.0,1.0,800.0,40.0,0.0,3.0,2.0,5.0,4.0,572,4752,2.0,1.0,1.0,2.0,1.0,2.0,SULLANA,4.651162790697675,20,3
1.0,2.0,900.0,26.0,0.0,3.0,5.0,5.0,3.0,251,4100,2.0,2.0,2.0,3.0,1.0,2.0,ILAVE,8.050089445438283,21,87
1.0,1.0,2500.0,40.0,3.0,3.0,1.0,5.0,5.0,375,6419,2.0,1.0,2.0,2.0,1.0,2.0,PAUCARPATA,14.534883720930232,4,5
1.0,1.0,2100.0,45.0,0.0,3.0,2.0,5.0,5.0,419,4100,1.0,1.0,2.0,3.0,1.0,2.0,LIMA,10.852713178294573,15,87
1.0,2.0,800.0,25.0,0.0,3.0,2.0,5.0,2.0,229,7490,2.0,1.0,2.0,3.0,1.0,1.0,SANTIAGO DE SURCO,7.441860465116279,15,189
1.0,1.0,750.0,21.0,1.0,3.0,5.0,2.0,5.0,247,8530,2.0,1.0,2.0,3.0,1.0,1.0,SAN JUAN DE LURIGANCHO,8.305647840531561,15,255
1.0,1.0,1600.0,45.0,0.0,3.0,1.0,5.0,3.0,365,7320,2.0,1.0,2.0,2.0,1.0,2.0,BREÑA,8.268733850129198,15,241
1.0,1.0,1170.0,25.0,0.0,3.0,2.0,2.0,5.0,242,8521,1.0,2.0,1.0,3.0,1.0,1.0,SAN JERONIMO,10.883720930232558,3,148
1.0,1.0,1500.0,40.0,0.0,3.0,5.0,2.0,5.0,335,8411,0.0,2.0,2.0,3.0,1.0,2.0,TACNA,8.720930232558139,23,193
1.0,1.0,1500.0,12.0,0.0,3.0,2.0,2.0,5.0,229,7210,1.0,1.0,2.0,4.0,1.0,1.0,IQUITOS,29.069767441860467,16,42
1.0,1.0,2174.0,40.0,3.0,3.0,2.0,5.0,1.0,381,7110,2.0,2.0,2.0,2.0,1.0,2.0,OCONGATE,12.63953488372093,8,193
1.0,1.0,1400.0,60.0,3.0,3.0,5.0,5.0,1.0,251,5510,0.0,2.0,2.0,4.0,1.0,2.0,ZORRITOS,5.426356589147287,24,3
1.0,1.0,1400.0,51.0,3.0,3.0,5.0,2.0,5.0,411,8411,2.0,2.0,2.0,2.0,1.0,1.0,MOYOBAMBA,6.383948928408573,22,189
1.0,1.0,1000.0,40.0,0.0,3.0,5.0,2.0,5.0,381,8411,0.0,2.0,2.0,2.0,1.0,1.0,CIUDAD NUEVA,5.813953488372093,23,194
1.0,2.0,600.0,25.0,1.0,3.0,5.0,5.0,2.0,254,6910,0.0,2.0,1.0,2.0,1.0,2.0,AREQUIPA,5.5813953488372094,4,89
1.0,2.0,550.0,30.0,1.0,3.0,2.0,5.0,1.0,244,8510,2.0,2.0,2.0,3.0,1.0,1.0,SUPE,4.263565891472868,15,109
1.0,2.0,2000.0,48.0,3.0,3.0,2.0,2.0,5.0,235,8610,1.0,1.0,2.0,3.0,1.0,1.0,SAN SEBASTIAN,9.689922480620156,8,274
1.0,1.0,3000.0,45.0,3.0,3.0,2.0,5.0,3.0,229,4100,1.0,1.0,1.0,2.0,1.0,2.0,CUSCO,15.503875968992247,8,193
1.0,1.0,3000.0,44.0,4.0,3.0,2.0,5.0,5.0,217,5320,1.0,1.0,2.0,1.0,1.0,2.0,SAN MARTIN DE PORRES,15.856236786469346,15,207
1.0,1.0,2500.0,50.0,3.0,3.0,5.0,2.0,5.0,251,8411,1.0,2.0,2.0,4.0,1.0,2.0,ANDAHUAYLAS,11.627906976744185,3,82
1.0,1.0,2600.0,40.0,4.0,3.0,2.0,5.0,5.0,217,6201,2.0,2.0,2.0,2.0,1.0,2.0,SAN JUAN DE MIRAFLORES,15.116279069767442,15,244
1.0,2.0,3000.0,40.0,6.0,3.0,1.0,5.0,1.0,375,8690,2.0,1.0,1.0,2.0,1.0,1.0,LOS OLIVOS,17.441860465116278,15,164
1.0,1.0,1500.0,56.0,1.0,3.0,5.0,2.0,5.0,319,8411,2.0,2.0,2.0,2.0,1.0,2.0,CALLERIA,6.229235880398671,25,5
1.0,1.0,1700.0,40.0,0.0,3.0,2.0,5.0,2.0,217,6202,2.0,2.0,1.0,2.0,1.0,2.0,TRUJILLO,9.883720930232558,13,205
1.0,2.0,2500.0,40.0,3.0,3.0,2.0,5.0,3.0,371,6611,2.0,1.0,1.0,4.0,1.0,2.0,BREÃA,14.534883720930232,15,297
1.0,2.0,2000.0,37.0,0.0,3.0,1.0,5.0,5.0,419,6419,1.0,1.0,1.0,3.0,2.0,1.0,MAGDALENA DEL MAR,12.57071024512885,15,3
1.0,1.0,3000.0,48.0,0.0,3.0,2.0,5.0,5.0,375,6419,2.0,1.0,2.0,3.0,1.0,2.0,CHIMBOTE,14.534883720930234,2,3
1.0,2.0,700.0,25.0,0.0,3.0,7.0,5.0,3.0,243,8510,2.0,2.0,2.0,3.0,1.0,2.0,LIMA,6.511627906976744,15,114
1.0,1.0,1600.0,72.0,0.0,3.0,2.0,5.0,1.0,229,729,2.0,2.0,2.0,2.0,1.0,2.0,RIMAC,5.16795865633075,15,218
1.0,2.0,2500.0,40.0,1.0,3.0,6.0,2.0,5.0,335,8890,2.0,2.0,2.0,2.0,1.0,1.0,ABANCAY,14.534883720930232,3,181
1.0,2.0,2100.0,55.0,1.0,3.0,5.0,2.0,5.0,423,8411,2.0,1.0,1.0,2.0,1.0,1.0,TAMBOPATA,8.879492600422832,17,181
1.0,1.0,433.0,35.0,1.0,3.0,7.0,5.0,1.0,391,1811,2.0,2.0,2.0,4.0,1.0,1.0,CORONEL GREGORIO ALBARRACIN LANCHIPA,2.877076411960133,23,55
1.0,1.0,2500.0,40.0,0.0,3.0,2.0,5.0,3.0,319,6201,2.0,1.0,2.0,1.0,1.0,1.0,VILLA EL SALVADOR,14.534883720930232,15,205
1.0,2.0,1500.0,44.0,0.0,3.0,5.0,2.0,5.0,312,8411,1.0,1.0,1.0,3.0,1.0,1.0,HUANCAVELICA,7.928118393234673,9,82
1.0,1.0,3500.0,48.0,1.0,3.0,6.0,2.0,5.0,335,8411,2.0,1.0,1.0,3.0,1.0,1.0,MORALES,16.957364341085274,22,193
1.0,1.0,1800.0,40.0,0.0,3.0,1.0,5.0,5.0,421,4649,2.0,1.0,2.0,3.0,1.0,2.0,SANTIAGO DE SURCO,10.465116279069768,15,241
1.0,2.0,360.0,25.0,1.0,3.0,5.0,2.0,5.0,423,8890,0.0,1.0,2.0,2.0,1.0,2.0,CATILLUC,3.3488372093023258,6,3
1.0,1.0,1200.0,44.0,0.0,3.0,2.0,5.0,1.0,251,6920,1.0,1.0,1.0,1.0,1.0,2.0,CHICLAYO,6.342494714587739,14,82
1.0,1.0,3000.0,55.0,4.0,3.0,2.0,5.0,4.0,262,5223,2.0,1.0,2.0,5.0,1.0,1.0,PUENTE PIEDRA,12.684989429175475,15,241
1.0,2.0,900.0,44.0,0.0,3.0,2.0,5.0,1.0,381,6419,2.0,1.0,2.0,1.0,1.0,2.0,EL TAMBO,4.7568710359408035,12,87
1.0,2.0,1500.0,45.0,1.0,3.0,2.0,5.0,3.0,238,2100,1.0,1.0,2.0,2.0,1.0,2.0,INDEPENDENCIA,7.751937984496124,15,62
1.0,1.0,433.0,8.0,0.0,3.0,7.0,5.0,3.0,392,5813,2.0,2.0,2.0,2.0,1.0,2.0,LOS OLIVOS,12.587209302325581,15,292
1.0,2.0,500.0,7.744999999999997,0.0,3.0,7.0,5.0,1.0,454,9491,0.0,1.0,2.0,2.0,1.0,1.0,RECUAY,15.0134370261384,2,189
1.0,2.0,2142.8571428571427,50.0,0.0,3.0,1.0,5.0,4.0,381,6920,2.0,2.0,2.0,3.0,1.0,2.0,LA MOLINA,9.966777408637872,15,2
1.0,2.0,750.0,48.0,0.0,3.0,2.0,5.0,2.0,361,4630,2.0,1.0,2.0,3.0,1.0,1.0,ANDAHUAYLAS,3.6337209302325584,3,3
1.0,2.0,1520.0,55.0,0.0,3.0,2.0,5.0,5.0,419,6419,1.0,1.0,2.0,2.0,1.0,2.0,SUNAMPE,6.427061310782241,11,5
1.0,1.0,950.0,28.0,0.0,3.0,5.0,5.0,1.0,242,8521,1.0,2.0,2.0,3.0,1.0,1.0,AYAVIRI,7.890365448504984,21,103
1.0,1.0,5500.0,50.0,0.0,3.0,6.0,2.0,5.0,217,8413,1.0,2.0,2.0,2.0,1.0,2.0,SANTIAGO DE SURCO,25.58139534883721,15,42
1.0,2.0,1500.0,37.0,0.0,3.0,4.0,5.0,5.0,364,729,2.0,1.0,2.0,2.0,1.0,2.0,JESUS MARIA,9.428032683846638,15,3
1.0,2.0,900.0,48.0,0.0,3.0,2.0,5.0,4.0,252,4922,1.0,1.0,1.0,1.0,1.0,2.0,TRUJILLO,4.36046511627907,13,12
1.0,1.0,3000.0,45.0,0.0,3.0,2.0,5.0,3.0,335,4663,2.0,1.0,1.0,3.0,1.0,1.0,MOQUEGUA,15.503875968992247,18,199
1.0,2.0,750.0,54.0,0.0,3.0,2.0,5.0,2.0,454,5510,0.0,2.0,2.0,2.0,1.0,2.0,SAN JUAN BAUTISTA,3.2299741602067185,16,314
1.0,1.0,1200.0,44.0,0.0,3.0,2.0,5.0,4.0,251,6419,0.0,1.0,2.0,2.0,1.0,2.0,MOYOBAMBA,6.342494714587739,22,207
1.0,2.0,600.0,25.0,1.0,3.0,5.0,2.0,5.0,247,8521,2.0,1.0,2.0,2.0,1.0,2.0,LOS OLIVOS,5.5813953488372094,15,114
1.0,2.0,2200.0,40.0,0.0,3.0,6.0,2.0,5.0,312,8411,2.0,1.0,2.0,2.0,1.0,2.0,POCOLLAY,12.790697674418604,23,33
1.0,1.0,1950.0,40.0,5.0,3.0,5.0,5.0,2.0,251,9499,1.0,2.0,1.0,3.0,1.0,1.0,ZORRITOS,11.337209302325581,24,82
1.0,2.0,1300.0,40.0,0.0,3.0,2.0,5.0,5.0,419,6419,2.0,1.0,2.0,2.0,1.0,2.0,TACNA,7.558139534883721,23,7
1.0,2.0,2500.0,42.0,0.0,3.0,2.0,2.0,5.0,236,8610,1.0,2.0,2.0,2.0,1.0,2.0,PIURA,13.842746400885936,20,159
1.0,2.0,2700.0,40.0,0.0,3.0,1.0,5.0,5.0,251,6110,2.0,1.0,2.0,4.0,1.0,2.0,YANAHUARA,15.69767441860465,4,194
1.0,2.0,3500.0,23.0,0.0,3.0,2.0,5.0,1.0,236,8620,1.0,1.0,1.0,3.0,1.0,2.0,LOS OLIVOS,35.389282103134484,15,159
1.0,2.0,1240.0,30.0,0.0,3.0,2.0,5.0,2.0,244,8521,2.0,2.0,2.0,2.0,1.0,2.0,LINCE,9.612403100775193,15,114
1.0,1.0,2400.0,44.0,3.0,3.0,2.0,5.0,2.0,221,6110,2.0,2.0,2.0,3.0,1.0,2.0,OLLANTAYTAMBO,12.684989429175477,8,218
1.0,2.0,1200.0,48.0,0.0,3.0,5.0,5.0,2.0,364,5510,0.0,1.0,2.0,3.0,1.0,2.0,CALLAO,5.813953488372094,7,9
1.0,2.0,1000.0,40.0,0.0,3.0,5.0,2.0,5.0,381,8413,2.0,2.0,1.0,4.0,1.0,1.0,TALAVERA,5.813953488372093,3,3
1.0,2.0,1000.0,45.0,0.0,3.0,2.0,5.0,3.0,381,4921,1.0,1.0,2.0,2.0,1.0,2.0,JOSE LEONARDO ORTIZ,5.167958656330749,14,82
1.0,2.0,1500.0,44.0,0.0,3.0,5.0,5.0,1.0,381,2610,0.0,2.0,2.0,3.0,1.0,2.0,CHACLACAYO,7.928118393234673,15,31
1.0,1.0,5000.0,48.0,4.0,3.0,2.0,5.0,5.0,411,4630,2.0,1.0,2.0,1.0,1.0,2.0,LA MOLINA,24.22480620155039,15,241
1.0,2.0,3500.0,48.0,0.0,3.0,2.0,2.0,5.0,235,8610,1.0,1.0,1.0,2.0,1.0,2.0,ILO,16.957364341085274,18,287
1.0,2.0,1500.0,40.0,2.0,3.0,2.0,5.0,4.0,423,6920,0.0,1.0,2.0,2.0,1.0,2.0,PUENTE PIEDRA,8.720930232558139,15,2
1.0,2.0,3600.0,35.0,5.0,3.0,2.0,5.0,5.0,235,8620,1.0,1.0,2.0,2.0,1.0,2.0,PUEBLO LIBRE,23.920265780730897,15,273
1.0,1.0,500.0,48.0,3.0,3.0,7.0,5.0,1.0,454,6190,0.0,1.0,2.0,2.0,1.0,1.0,HUARAZ,2.422480620155039,2,207
1.0,2.0,500.0,18.0,0.0,3.0,4.0,2.0,5.0,235,8610,1.0,2.0,2.0,2.0,1.0,2.0,IMPERIAL,6.459948320413438,15,287
1.0,2.0,1800.0,50.0,0.0,3.0,2.0,5.0,4.0,381,4100,2.0,1.0,2.0,2.0,1.0,2.0,SANTIAGO DE SURCO,8.372093023255815,15,223
1.0,1.0,1600.0,16.0,0.0,3.0,2.0,5.0,5.0,375,6110,1.0,1.0,2.0,3.0,1.0,2.0,SAN MARTIN DE PORRES,23.255813953488374,15,12
1.0,2.0,1450.0,45.0,0.0,3.0,2.0,5.0,5.0,419,6419,2.0,2.0,2.0,3.0,1.0,2.0,ABANCAY,7.493540051679586,3,82
1.0,2.0,2000.0,42.0,2.0,3.0,7.0,5.0,1.0,236,8620,1.0,1.0,2.0,3.0,1.0,2.0,SAN MARTIN DE PORRES,11.07419712070875,15,159
1.0,2.0,1000.0,30.0,0.0,3.0,2.0,5.0,2.0,243,8510,1.0,1.0,2.0,3.0,1.0,2.0,LA ESPERANZA,7.751937984496124,13,114
1.0,2.0,2120.0,40.0,4.0,3.0,6.0,2.0,5.0,413,8423,1.0,1.0,1.0,4.0,1.0,2.0,NAZCA,12.325581395348838,11,89
1.0,2.0,2100.0,48.0,2.0,3.0,2.0,2.0,5.0,239,8610,1.0,2.0,2.0,3.0,1.0,2.0,ABANCAY,10.174418604651164,3,156
1.0,2.0,1000.0,44.0,0.0,3.0,2.0,5.0,1.0,252,4741,0.0,1.0,2.0,2.0,2.0,2.0,EL TAMBO,5.2854122621564485,12,22
1.0,2.0,500.0,28.0,0.0,3.0,7.0,5.0,1.0,381,4922,0.0,2.0,2.0,1.0,1.0,2.0,CHIMBOTE,4.152823920265781,2,82
1.0,1.0,5533.333333333334,83.0,0.0,3.0,3.0,5.0,4.0,335,1040,1.0,1.0,2.0,2.0,1.0,2.0,MIRAFLORES,15.50387596899225,15,3
1.0,2.0,800.0,54.0,0.0,3.0,6.0,2.0,5.0,423,8610,2.0,2.0,2.0,2.0,1.0,2.0,SANTIAGO DE SURCO,3.4453057708871664,15,274
1.0,1.0,750.0,45.0,3.0,3.0,5.0,2.0,5.0,351,8412,2.0,2.0,2.0,2.0,1.0,1.0,PUNCHANA,3.875968992248062,16,160
1.0,2.0,2000.0,40.0,0.0,3.0,6.0,2.0,5.0,945,8411,2.0,1.0,1.0,5.0,1.0,1.0,WANCHAQ,11.627906976744185,8,90
1.0,1.0,1500.0,48.0,3.0,3.0,2.0,5.0,1.0,217,4649,0.0,2.0,2.0,3.0,1.0,2.0,ATE,7.267441860465117,15,207
1.0,2.0,2500.0,40.0,0.0,3.0,2.0,2.0,5.0,411,8411,0.0,1.0,1.0,5.0,1.0,2.0,PILLCO MARCA,14.534883720930232,10,89
